gender,SeniorCitizen,Partner,Dependents,PaperlessBilling,Churn,MultipleLines_Yes,InternetService_Fiber optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0
0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1
0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0
0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0
0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0
1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0
1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0
1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0
1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0
1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1
1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0
1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1
0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0
1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0
1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0
1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0
0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0
0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1
1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0
1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1
0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0
1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0
1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0
0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0
0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0
0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0
1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0
0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0
0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0
0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0
1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0
1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0
1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0
1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0
0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1
0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0
1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0
1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0
1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0
1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0
0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0
1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
